trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",25,0,-142.3373436113203,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",30,0,-78.15500336595223,"{0: 23, 1: 3, 2: 1, 3: 2, 4: 1}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,0,-160.47534553793813,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,3,-8.885127422404635,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,0,-53.88293367936326,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",30,11,-86.48975323701113,"{0: 12, 1: 0, 2: 4, 3: 3, 4: 0}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,0,-134.3200785676355,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",35,13,-86.0183711863221,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 0}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",25,0,-59.16847068509764,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",1
194,False,"{'a': 0.002, 'e': 0.679770525680321}",30,5,-80.55500734750527,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,0,-68.39989038108806,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,0,-90.9037750454884,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",25,0,-3.4853008683148428,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,0,-64.92510750472779,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,0,-132.8410075755371,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,10,-0.3136161130632993,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",20,0,-23.922934291075176,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",25,4,-44.419840621137965,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 0}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,0,-46.7942947011646,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,14,4.799748951737491,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-44.053391357942715,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",20,0,-63.60345308985109,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,0,-76.66675350615749,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",30,0,-3.7531379714631674,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",30,10,-18.27025078451663,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-39.03149925718951,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",25,12,-26.933327637945983,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",25,4,-32.24065799730385,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-16.333463219994606,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",30,17,-36.20246365775172,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 0}",1
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,0,-29.242124779641262,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,0,-209.0901110770403,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 5}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",25,8,-61.1532746927227,"{0: 10, 1: 3, 2: 2, 3: 2, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,1,-57.542875730664704,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 1}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,0,-70.28382895352652,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,3,-56.94139842510867,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",30,11,-79.92670145270515,"{0: 12, 1: 2, 2: 1, 3: 4, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,10,-50.80789284822712,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,7,-26.071675394807407,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,7,1.3105898232967865,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,13,14.406619736191992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,0,-18.259695756951356,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,3,-30.21428742263556,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,7,-59.5012525789323,"{0: 5, 1: 3, 2: 5, 3: 0, 4: 0}",1
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,0.28239490560638814,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,0,-16.078272830634607,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",30,10,12.827303330868682,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",30,15,-40.00462053604066,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",30,0,-57.77123656130358,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",35,20,-106.6228727859631,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 2}",1
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",25,0,-94.875491612297,"{0: 13, 1: 9, 2: 1, 3: 1, 4: 1}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,14,3.7881973896560766,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-111.16276828887797,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",30,10,-59.10224335478732,"{0: 13, 1: 4, 2: 0, 3: 3, 4: 0}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,0,-90.33265903564164,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,0,-183.9702207256309,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,0,-29.982791662319737,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
242,False,"{'a': 0.002, 'e': 0.61754706176468}",25,7,-85.24782122532848,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,6,11.9261255167055,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,0,-42.913412474789425,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",35,19,-21.854611165000225,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",25,2,-23.167744634531413,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-104.14019803306181,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",25,8,-9.533135671162448,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",30,0,-83.67212430180439,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,0,-74.0155654113172,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",20,0,-70.27119443069336,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",25,0,-72.5638416235946,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",25,0,-84.40178133142331,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,9,-46.845661495541506,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,0,-72.92875416248388,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,7,-21.924110084173353,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",35,20,-60.945892229099094,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",25,0,-105.87687275197703,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,13,-20.98946455106772,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,0,-52.95076949863031,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,9,-5.1032128898306235,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",25,12,-40.972860024231906,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",25,16,0.2812277870737243,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",25,11,-10.517791148124267,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",20,0,-64.69673104115869,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",25,6,-65.86428114933611,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",25,13,-108.5748930416474,"{0: 5, 1: 1, 2: 3, 3: 2, 4: 1}",1
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",35,5,-63.100036066651434,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,6,-54.479656670305424,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,10,0.8064042882898068,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,0,-14.851500441867284,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,-43.116731893800534,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,0,-87.53803768322726,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",20,6,-39.80587165786753,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-49.126376302295995,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,0,-113.83988188413524,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,0,-24.284551782703687,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,9,-16.717316599663448,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",25,0,-16.164003035520572,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",25,0,-101.43308796079539,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",30,11,-51.66757738833512,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",20,6,-5.514564383009453,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",25,10,22.392687276367894,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",30,0,-85.96982802595261,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",25,5,-42.71564561357005,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",20,7,-65.51678698573666,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 1}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",30,19,-24.021132112308308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",20,1,-33.485954808209115,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,10,-9.157120157505814,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,6,-32.14177990694219,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",25,0,-102.94479545917194,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,-69.5271548352767,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",25,17,3.8010231181445624,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,0,1.3691207326922257,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",25,17,0.40154311656294195,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",30,5,-85.19215189077642,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,0,-33.27773876913242,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",25,0,-55.765908711814006,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",20,0,-33.515555628103854,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",20,0,-79.96024673880282,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,0,-24.310413857324416,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",20,0,-2.304645755053868,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",20,2,-27.85654653683292,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",25,11,-61.26921457242131,"{0: 8, 1: 1, 2: 3, 3: 2, 4: 0}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,11,-11.27934349438369,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",25,0,-24.13961942952247,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,14,-0.11382147617928196,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,0,-26.651038980819422,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",30,10,-48.19157932807327,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",20,0,-122.86743115533157,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,0,-55.85043678546709,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",30,16,-15.215685023295388,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",30,21,18.468919047389374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,0,2.685878530873504,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,12,1.8996442113948393,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",20,0,-14.615269245425628,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",35,20,-2.545691259261643,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,0,-75.02762313752072,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",25,8,-36.22835434338287,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,0,-181.7163966817667,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,0,-84.70235068448805,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",30,8,-64.83682836078802,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",25,14,-4.637176821765473,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,0,-126.88663065689383,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,0,-42.86648146691504,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
326,False,"{'a': 0.002, 'e': 0.522045776761016}",20,0,-55.1563009503576,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",30,23,-7.378782648612591,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,13,13.97876421944265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,0,-75.02227180764301,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",30,16,-11.881864499343795,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",30,6,-71.9950913866212,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",30,4,-51.51567886961223,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,0,-97.05874797756404,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",25,16,7.768143677079764,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",25,5,-21.05891184921307,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,0,-51.21944694528194,"{0: 13, 1: 6, 2: 0, 3: 0, 4: 1}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,5,-53.010650246359425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",25,18,6.687834897814657,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",30,4,7.431301420977187,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,10,3.861906552423826,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",25,3,-77.97916672233559,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 1}",1
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",25,7,9.880209822012302,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,10,5.148524169808668,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",25,13,-28.588066619551334,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",30,0,-21.65622274394648,"{0: 23, 1: 5, 2: 1, 3: 1, 4: 0}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,0,-56.05964324875855,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,0,-32.6747178297164,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,0,-55.543929309621184,"{0: 17, 1: 5, 2: 1, 3: 2, 4: 0}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,10,18.29560107145839,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",30,21,-38.12208003927857,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",30,0,-78.82454594249975,"{0: 23, 1: 1, 2: 3, 3: 2, 4: 1}",0
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",30,1,-90.9946333333882,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 2}",1
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,8,-5.809426705153501,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",20,9,-113.42750768143752,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 3}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,0,-46.33973553841009,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,0,-29.997949197690374,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,9,8.586108642507472,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,8,-43.090479565599075,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,0,-101.04957545163931,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,-122.8627918735764,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,8,-7.5354761000031925,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",20,0,-7.421472510227336,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",20,11,-19.16072132126026,"{0: 4, 1: 5, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,6,6.054338100245705,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",25,13,12.360393315029519,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",20,0,-24.302380392497394,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
367,False,"{'a': 0.002, 'e': 0.480946135285778}",20,15,9.173629245417114,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.002, 'e': 0.479985204266536}",25,1,-53.57271640088723,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
